"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"UKM00003772","HEATHROW, UK","2011-10-19","0.00",,"45","57",
"UKM00003772","HEATHROW, UK","2011-10-20","0.01",,"45","55",
"UKM00003772","HEATHROW, UK","2011-10-21","0.01",,"50","60","40"
"UKM00003772","HEATHROW, UK","2011-10-22","0.00",,"50","58",
"UKM00003772","HEATHROW, UK","2011-10-23","0.00",,"57","68",
"UKM00003772","HEATHROW, UK","2011-10-24","0.00",,"58","65",
"UKM00003772","HEATHROW, UK","2011-10-25","0.06",,"55","63",
"UKM00003772","HEATHROW, UK","2011-10-26","0.12",,"49","55",
"UKM00003772","HEATHROW, UK","2011-10-27","0.03",,"54","56","49"
"UKM00003772","HEATHROW, UK","2011-10-28","0.08",,"55","61",
"UKM00003772","HEATHROW, UK","2011-10-29","0.00",,"56","63",
"UKM00003772","HEATHROW, UK","2011-10-30","0.00",,"59","62","56"
"UKM00003772","HEATHROW, UK","2011-10-31","0.00",,"59","62",
"UKM00003772","HEATHROW, UK","2011-11-01","0.04",,"55","61",
"UKM00003772","HEATHROW, UK","2011-11-02","0.00",,"53","62","44"
"UKM00003772","HEATHROW, UK","2011-11-03","0.11",,"59","64",
"UKM00003772","HEATHROW, UK","2011-11-04","0.54","0.4","56","62",
"UKM00003772","HEATHROW, UK","2011-11-05","0.26",,"54","58",
"UKM00003772","HEATHROW, UK","2011-11-06","0.00",,"51","54",
"UKM00003772","HEATHROW, UK","2011-11-07","0.00",,"52","56","50"
"UKM00003772","HEATHROW, UK","2011-11-08","0.02",,"50",,
"UKM00003772","HEATHROW, UK","2011-11-09","0.00",,"53","61",
"UKM00003772","HEATHROW, UK","2011-11-10","0.00",,"53","58",
"UKM00003772","HEATHROW, UK","2011-11-11","0.01",,"50",,"44"
"UKM00003772","HEATHROW, UK","2011-11-12","0.00",,"56","62","52"
"UKM00003772","HEATHROW, UK","2011-11-13","0.00",,"54","62",
"UKM00003772","HEATHROW, UK","2011-11-14","0.00",,"49","50",
"UKM00003772","HEATHROW, UK","2011-11-15","0.00",,"47","54",
"UKM00003772","HEATHROW, UK","2011-11-16","0.00",,"43",,
"UKM00003772","HEATHROW, UK","2011-11-17","0.00",,"51","59","44"
"UKM00003772","HEATHROW, UK","2011-11-18","0.00",,"52","59",
"UKM00003772","HEATHROW, UK","2011-11-19","0.01",,"48","56","42"
"UKM00003772","HEATHROW, UK","2011-11-20","0.01",,"41","45",
"UKM00003772","HEATHROW, UK","2011-11-21","0.01",,"48","53",
"UKM00003772","HEATHROW, UK","2011-11-22","0.00",,"51","55",
"UKM00003772","HEATHROW, UK","2011-11-23","0.00",,"44",,"37"
"UKM00003772","HEATHROW, UK","2011-11-24","0.01",,"50","56",
"UKM00003772","HEATHROW, UK","2011-11-25","0.01",,"51",,
"UKM00003772","HEATHROW, UK","2011-11-26","0.00",,"51","56","43"
"UKM00003772","HEATHROW, UK","2011-11-27","0.00",,"52","57",
"UKM00003772","HEATHROW, UK","2011-11-28","0.00",,"42",,
"UKM00003772","HEATHROW, UK","2011-11-29","0.02",,"53","57",
"UKM00003772","HEATHROW, UK","2011-11-30","0.00",,"48","55","42"
"UKM00003772","HEATHROW, UK","2011-12-01","0.10",,"50","54",
"UKM00003772","HEATHROW, UK","2011-12-02","0.21",,"42",,
"UKM00003772","HEATHROW, UK","2011-12-03","0.00",,"50",,"43"
"UKM00003772","HEATHROW, UK","2011-12-04","0.02",,"46","49",
"UKM00003772","HEATHROW, UK","2011-12-05","0.01",,"40","46","35"
"UKM00003772","HEATHROW, UK","2011-12-06","0.00",,"41","45","36"
"UKM00003772","HEATHROW, UK","2011-12-07","0.00",,"45","50",
"UKM00003772","HEATHROW, UK","2011-12-08","0.00",,"48","56","37"
"UKM00003772","HEATHROW, UK","2011-12-09","0.03",,"41","47",
"UKM00003772","HEATHROW, UK","2011-12-10","0.00",,"36","43","29"
"UKM00003772","HEATHROW, UK","2011-12-11","0.00",,"43","49","34"
"UKM00003772","HEATHROW, UK","2011-12-12","0.31",,"44",,"36"
"UKM00003772","HEATHROW, UK","2011-12-13","0.63",,"46",,
"UKM00003772","HEATHROW, UK","2011-12-14","0.01",,"41","44","39"
"UKM00003772","HEATHROW, UK","2011-12-15","0.02",,"42","47",
"UKM00003772","HEATHROW, UK","2011-12-16","0.00",,"38","41",
"UKM00003772","HEATHROW, UK","2011-12-17","0.14",,"37","43","29"
"UKM00003772","HEATHROW, UK","2011-12-18","0.02",,"36","43","31"
"UKM00003772","HEATHROW, UK","2011-12-19","0.02",,"38",,"28"
"UKM00003772","HEATHROW, UK","2011-12-20","0.20",,"44","47","40"
"UKM00003772","HEATHROW, UK","2011-12-21","0.00",,"50","56","42"
"UKM00003772","HEATHROW, UK","2011-12-22","0.00",,"51","55","46"
"UKM00003772","HEATHROW, UK","2011-12-23","0.18",,"49","53",
"UKM00003772","HEATHROW, UK","2011-12-24","0.01",,"42",,
"UKM00003772","HEATHROW, UK","2011-12-25","0.01",,"51",,"45"
"UKM00003772","HEATHROW, UK","2011-12-26","0.00",,"53","55",
"UKM00003772","HEATHROW, UK","2011-12-27","0.00",,"50",,
"UKM00003772","HEATHROW, UK","2011-12-28","0.00",,"47","52",
"UKM00003772","HEATHROW, UK","2011-12-29","0.01",,"45","50","40"
"UKM00003772","HEATHROW, UK","2011-12-30","0.09",,"44",,
"UKM00003772","HEATHROW, UK","2011-12-31","0.20",,"53",,"44"
"UKM00003772","HEATHROW, UK","2012-01-01","0.01",,"52","55",
"UKM00003772","HEATHROW, UK","2012-01-02","0.28",,"43",,
"UKM00003772","HEATHROW, UK","2012-01-03","0.00",,"47","55","41"
"UKM00003772","HEATHROW, UK","2012-01-04","0.31",,"45",,"40"
"UKM00003772","HEATHROW, UK","2012-01-05","0.00",,"49",,
"UKM00003772","HEATHROW, UK","2012-01-06","0.01",,"44",,
"UKM00003772","HEATHROW, UK","2012-01-07","0.00",,"49","51",
"UKM00003772","HEATHROW, UK","2012-01-08","0.00",,"48","50",
"UKM00003772","HEATHROW, UK","2012-01-09","0.00",,"50","55",
"UKM00003772","HEATHROW, UK","2012-01-10","0.01",,"50","53","48"
"UKM00003772","HEATHROW, UK","2012-01-11","0.00",,"48","52","44"
"UKM00003772","HEATHROW, UK","2012-01-12","0.00",,"48","56",
"UKM00003772","HEATHROW, UK","2012-01-13","0.00",,"38","45",
"UKM00003772","HEATHROW, UK","2012-01-14","0.00",,"34","44","27"
"UKM00003772","HEATHROW, UK","2012-01-15","0.01",,"37","44",
"UKM00003772","HEATHROW, UK","2012-01-16","0.00",,"36","45",
"UKM00003772","HEATHROW, UK","2012-01-17","0.01",,"35","42","27"
"UKM00003772","HEATHROW, UK","2012-01-18","0.01",,"48","54",
"UKM00003772","HEATHROW, UK","2012-01-19","0.00",,"49","54",
"UKM00003772","HEATHROW, UK","2012-01-20","0.17",,"46",,"39"
"UKM00003772","HEATHROW, UK","2012-01-21","0.00",,"51","55",
"UKM00003772","HEATHROW, UK","2012-01-22","0.00",,"47","54","42"
"UKM00003772","HEATHROW, UK","2012-01-23","0.00",,"42","47",
"UKM00003772","HEATHROW, UK","2012-01-24","0.31",,"42","50","31"
"UKM00003772","HEATHROW, UK","2012-01-25","0.00",,"49","50",
"UKM00003772","HEATHROW, UK","2012-01-26","0.04",,"44","53",
"UKM00003772","HEATHROW, UK","2012-01-27","0.01",,"41","49",
"UKM00003772","HEATHROW, UK","2012-01-28","0.01",,"39","44","35"
"UKM00003772","HEATHROW, UK","2012-01-29","0.01",,"37",,"34"
"UKM00003772","HEATHROW, UK","2012-01-30","0.00",,"36","40",
"UKM00003772","HEATHROW, UK","2012-01-31","0.00",,"33","36",
"UKM00003772","HEATHROW, UK","2012-02-01","0.00",,"33","39",
"UKM00003772","HEATHROW, UK","2012-02-02","0.00",,"30","36",
"UKM00003772","HEATHROW, UK","2012-02-03","0.00","0.8","29","36",
"UKM00003772","HEATHROW, UK","2012-02-04","0.00","2.4","29",,
"UKM00003772","HEATHROW, UK","2012-02-05","0.02","1.6","34","36","30"
"UKM00003772","HEATHROW, UK","2012-02-06","0.31","0.8","37",,"34"
"UKM00003772","HEATHROW, UK","2012-02-07","0.09",,"34","39",
"UKM00003772","HEATHROW, UK","2012-02-08","0.00",,"31",,"26"
"UKM00003772","HEATHROW, UK","2012-02-09","0.00","1.2","32","35",
"UKM00003772","HEATHROW, UK","2012-02-10","0.08","0.8","31","36",
"UKM00003772","HEATHROW, UK","2012-02-11","0.00","0.8","27","36",
"UKM00003772","HEATHROW, UK","2012-02-12","0.00","0.8","33",,"20"
"UKM00003772","HEATHROW, UK","2012-02-13","0.00",,"40",,"33"
"UKM00003772","HEATHROW, UK","2012-02-14","0.02",,"44",,
"UKM00003772","HEATHROW, UK","2012-02-15","0.00",,"48","52","43"
"UKM00003772","HEATHROW, UK","2012-02-16","0.00",,"46","52","36"
"UKM00003772","HEATHROW, UK","2012-02-17","0.00",,"48","54","41"
"UKM00003772","HEATHROW, UK","2012-02-18","0.00",,"46","53",
"UKM00003772","HEATHROW, UK","2012-02-19","0.11",,"38","45",
"UKM00003772","HEATHROW, UK","2012-02-20","0.00",,"38","49","26"
"UKM00003772","HEATHROW, UK","2012-02-21","0.00",,"48","54","41"
"UKM00003772","HEATHROW, UK","2012-02-22","0.00",,"48",,
"UKM00003772","HEATHROW, UK","2012-02-23","0.03",,"55",,"48"
"UKM00003772","HEATHROW, UK","2012-02-24","0.00",,"52","58",
"UKM00003772","HEATHROW, UK","2012-02-25","0.00",,"49","54",
"UKM00003772","HEATHROW, UK","2012-02-26","0.00",,"45","56","36"
"UKM00003772","HEATHROW, UK","2012-02-27","0.00",,"48","53","42"
"UKM00003772","HEATHROW, UK","2012-02-28","0.00",,"51","56","49"
"UKM00003772","HEATHROW, UK","2012-02-29","0.00",,"51","55","47"
"UKM00003772","HEATHROW, UK","2012-03-01","0.00",,"47","58",
"UKM00003772","HEATHROW, UK","2012-03-02","0.00",,"45","53","38"
"UKM00003772","HEATHROW, UK","2012-03-03","0.00",,"49","59",
"UKM00003772","HEATHROW, UK","2012-03-04","0.37",,"43","49",
"UKM00003772","HEATHROW, UK","2012-03-05","0.00",,"43","51",
"UKM00003772","HEATHROW, UK","2012-03-06","0.00",,"40","48",
"UKM00003772","HEATHROW, UK","2012-03-07","0.01",,"46","54",
"UKM00003772","HEATHROW, UK","2012-03-08","0.15",,"44","54",
"UKM00003772","HEATHROW, UK","2012-03-09","0.00",,"49","52",
"UKM00003772","HEATHROW, UK","2012-03-10","0.00",,"53","60",
"UKM00003772","HEATHROW, UK","2012-03-11","0.00",,"52","62",
"UKM00003772","HEATHROW, UK","2012-03-12","0.00",,"47","59",
"UKM00003772","HEATHROW, UK","2012-03-13","0.01",,"46","51",
"UKM00003772","HEATHROW, UK","2012-03-14","0.00",,"45","56",
"UKM00003772","HEATHROW, UK","2012-03-15","0.00",,"46","62",
"UKM00003772","HEATHROW, UK","2012-03-16","0.00",,"48",,
"UKM00003772","HEATHROW, UK","2012-03-17","0.04",,"48","52",
"UKM00003772","HEATHROW, UK","2012-03-18","0.09",,"43","51","37"
"UKM00003772","HEATHROW, UK","2012-03-19","0.00",,"44","57",
"UKM00003772","HEATHROW, UK","2012-03-20","0.01",,"49","60","38"
"UKM00003772","HEATHROW, UK","2012-03-21","0.00",,"51","62",
"UKM00003772","HEATHROW, UK","2012-03-22","0.00",,"51","65",
"UKM00003772","HEATHROW, UK","2012-03-23","0.00",,"54",,
"UKM00003772","HEATHROW, UK","2012-03-24","0.00",,"53","68",
"UKM00003772","HEATHROW, UK","2012-03-25","0.00",,"49","60",
"UKM00003772","HEATHROW, UK","2012-03-26","0.00",,"51","66",
"UKM00003772","HEATHROW, UK","2012-03-27","0.00",,"53","67","41"
"UKM00003772","HEATHROW, UK","2012-03-28","0.00",,"56","73","39"
"UKM00003772","HEATHROW, UK","2012-03-29","0.00",,"56","69","43"
"UKM00003772","HEATHROW, UK","2012-03-30","0.00",,"53",,"44"
"UKM00003772","HEATHROW, UK","2012-03-31","0.00",,"48","53",
"UKM00003772","HEATHROW, UK","2012-04-01","0.00",,"46","57","35"
"UKM00003772","HEATHROW, UK","2012-04-02","0.00",,"49","60",
"UKM00003772","HEATHROW, UK","2012-04-03","0.00",,"48","59","38"
"UKM00003772","HEATHROW, UK","2012-04-04","0.12",,"44","51","36"
"UKM00003772","HEATHROW, UK","2012-04-05","0.01",,"45","49",
"UKM00003772","HEATHROW, UK","2012-04-06","0.00",,"44","56","30"
"UKM00003772","HEATHROW, UK","2012-04-07","0.01",,"48","52",
"UKM00003772","HEATHROW, UK","2012-04-08","0.02",,"50","58","44"
"UKM00003772","HEATHROW, UK","2012-04-09","0.02",,"50","53","47"
"UKM00003772","HEATHROW, UK","2012-04-10","0.21",,"49","59",
"UKM00003772","HEATHROW, UK","2012-04-11","0.05",,"47","57",
"UKM00003772","HEATHROW, UK","2012-04-12","0.00",,"46","56","36"
"UKM00003772","HEATHROW, UK","2012-04-13","0.10",,"46","56",
"UKM00003772","HEATHROW, UK","2012-04-14","0.00",,"47","54",
"UKM00003772","HEATHROW, UK","2012-04-15","0.00",,"43","50","37"
"UKM00003772","HEATHROW, UK","2012-04-16","0.00",,"43","54","33"
"UKM00003772","HEATHROW, UK","2012-04-17","0.12",,"47","59",
"UKM00003772","HEATHROW, UK","2012-04-18","0.20",,"47","54","42"
"UKM00003772","HEATHROW, UK","2012-04-19","0.16",,"46",,
"UKM00003772","HEATHROW, UK","2012-04-20","0.29",,"46","56","39"
"UKM00003772","HEATHROW, UK","2012-04-21","0.01",,"47","59","37"
"UKM00003772","HEATHROW, UK","2012-04-22","0.02",,"48","60",
"UKM00003772","HEATHROW, UK","2012-04-23","0.16",,"46","51",
"UKM00003772","HEATHROW, UK","2012-04-24","0.08",,"49","57","44"
"UKM00003772","HEATHROW, UK","2012-04-25","0.51",,"48","55",
"UKM00003772","HEATHROW, UK","2012-04-26","0.20",,"52","59","47"
"UKM00003772","HEATHROW, UK","2012-04-27","0.12",,"53","60",
"UKM00003772","HEATHROW, UK","2012-04-28","0.14",,"47",,
"UKM00003772","HEATHROW, UK","2012-04-29","0.68",,"48","59","42"
"UKM00003772","HEATHROW, UK","2012-04-30","0.22",,"56","67","47"
"UKM00003772","HEATHROW, UK","2012-05-01","0.00",,"57","64",
"UKM00003772","HEATHROW, UK","2012-05-02","0.11",,"52",,
"UKM00003772","HEATHROW, UK","2012-05-03","0.00",,"47","49",
"UKM00003772","HEATHROW, UK","2012-05-04","0.00",,"47","50",
"UKM00003772","HEATHROW, UK","2012-05-05","0.00",,"45","51","42"
"UKM00003772","HEATHROW, UK","2012-05-06","0.01",,"45","49",
"UKM00003772","HEATHROW, UK","2012-05-07","0.00",,"49",,
"UKM00003772","HEATHROW, UK","2012-05-08","0.09",,"56","65",
"UKM00003772","HEATHROW, UK","2012-05-09","0.00",,"56","60",
"UKM00003772","HEATHROW, UK","2012-05-10","0.24",,"60","63",
"UKM00003772","HEATHROW, UK","2012-05-11","0.17",,"55","62",
"UKM00003772","HEATHROW, UK","2012-05-12","0.00",,"51","60","40"
"UKM00003772","HEATHROW, UK","2012-05-13","0.00",,"53","63",
"UKM00003772","HEATHROW, UK","2012-05-14","0.00",,"49","54",
"UKM00003772","HEATHROW, UK","2012-05-15","0.06",,"46","54","41"
"UKM00003772","HEATHROW, UK","2012-05-16","0.17",,"49","59",
"UKM00003772","HEATHROW, UK","2012-05-17","0.00",,"52","60",
"UKM00003772","HEATHROW, UK","2012-05-18","0.00",,"55","61",
"UKM00003772","HEATHROW, UK","2012-05-19","0.00",,"56","63",
"UKM00003772","HEATHROW, UK","2012-05-20","0.00",,"51",,"48"
"UKM00003772","HEATHROW, UK","2012-05-21","0.00",,"55","63",
"UKM00003772","HEATHROW, UK","2012-05-22","0.00",,"65","78","53"
"UKM00003772","HEATHROW, UK","2012-05-23","0.00",,"68","81",
"UKM00003772","HEATHROW, UK","2012-05-24","0.00",,"70","81","61"
"UKM00003772","HEATHROW, UK","2012-05-25","0.00",,"69","79",
"UKM00003772","HEATHROW, UK","2012-05-26","0.00",,"68","79","58"
"UKM00003772","HEATHROW, UK","2012-05-27","0.00",,"69","82","57"
"UKM00003772","HEATHROW, UK","2012-05-28","0.00",,"67","79","56"
"UKM00003772","HEATHROW, UK","2012-05-29","0.00",,"65","75",
"UKM00003772","HEATHROW, UK","2012-05-30","0.00",,"65","78","55"
"UKM00003772","HEATHROW, UK","2012-05-31","0.17",,"61","69","55"
"UKM00003772","HEATHROW, UK","2012-06-01","0.00",,"63","71","55"
"UKM00003772","HEATHROW, UK","2012-06-02","0.04",,"58","67",
"UKM00003772","HEATHROW, UK","2012-06-03","0.32",,"53",,
"UKM00003772","HEATHROW, UK","2012-06-04","0.41",,"51","59",
"UKM00003772","HEATHROW, UK","2012-06-05","0.24",,"52",,"45"
"UKM00003772","HEATHROW, UK","2012-06-06","0.15",,"59","66","53"
"UKM00003772","HEATHROW, UK","2012-06-07","0.37",,"58","64",
"UKM00003772","HEATHROW, UK","2012-06-08","0.24",,"57","61",
"UKM00003772","HEATHROW, UK","2012-06-09","0.00",,"58","67","51"
"UKM00003772","HEATHROW, UK","2012-06-10","0.00",,"56","63","46"
"UKM00003772","HEATHROW, UK","2012-06-11","1.14",,"53","55",
"UKM00003772","HEATHROW, UK","2012-06-12","0.28",,"53","57",
"UKM00003772","HEATHROW, UK","2012-06-13","0.00",,"56","65",
"UKM00003772","HEATHROW, UK","2012-06-14","0.00",,"57","65",
"UKM00003772","HEATHROW, UK","2012-06-15","0.28",,"59","67",
"UKM00003772","HEATHROW, UK","2012-06-16","0.00",,"59","67",
"UKM00003772","HEATHROW, UK","2012-06-17","0.00",,"60","69","53"
"UKM00003772","HEATHROW, UK","2012-06-18","0.18",,"58","67","52"
"UKM00003772","HEATHROW, UK","2012-06-19","0.00",,"60","69",
"UKM00003772","HEATHROW, UK","2012-06-20","0.00",,"63","73",
"UKM00003772","HEATHROW, UK","2012-06-21","0.24",,"59","69",
"UKM00003772","HEATHROW, UK","2012-06-22","0.08",,"59","66",
"UKM00003772","HEATHROW, UK","2012-06-23","0.01",,"59","68","51"
"UKM00003772","HEATHROW, UK","2012-06-24","0.00",,"61","70","53"
"UKM00003772","HEATHROW, UK","2012-06-25","0.01",,"63","72","53"
"UKM00003772","HEATHROW, UK","2012-06-26","0.00",,"64","72","57"
"UKM00003772","HEATHROW, UK","2012-06-27","0.00",,"67","74",
"UKM00003772","HEATHROW, UK","2012-06-28","0.00",,"71","82",
"UKM00003772","HEATHROW, UK","2012-06-29","0.01",,"62","71",
"UKM00003772","HEATHROW, UK","2012-06-30","0.00",,"63","71",
"UKM00003772","HEATHROW, UK","2012-07-01","0.00",,"59","67","51"
"UKM00003772","HEATHROW, UK","2012-07-02","0.01",,"60",,"54"
"UKM00003772","HEATHROW, UK","2012-07-03","0.17",,"62","67",
"UKM00003772","HEATHROW, UK","2012-07-04","0.26",,"65","72","60"
"UKM00003772","HEATHROW, UK","2012-07-05","0.01",,"65",,"57"
"UKM00003772","HEATHROW, UK","2012-07-06","0.00",,"60","66",
"UKM00003772","HEATHROW, UK","2012-07-07","0.34",,"60","67","54"
"UKM00003772","HEATHROW, UK","2012-07-08","0.00",,"62","72",
"UKM00003772","HEATHROW, UK","2012-07-09","0.10",,"61",,
"UKM00003772","HEATHROW, UK","2012-07-10","0.01",,"59","66",
"UKM00003772","HEATHROW, UK","2012-07-11","0.24",,"59","68","53"
"UKM00003772","HEATHROW, UK","2012-07-12","0.23",,"57","67","49"
"UKM00003772","HEATHROW, UK","2012-07-13","0.35",,"61","68","55"
"UKM00003772","HEATHROW, UK","2012-07-14","0.00",,"58","62",
"UKM00003772","HEATHROW, UK","2012-07-15","0.24",,"59","66",
"UKM00003772","HEATHROW, UK","2012-07-16","0.00",,"60",,"55"
"UKM00003772","HEATHROW, UK","2012-07-17","0.07",,"65","75","57"
"UKM00003772","HEATHROW, UK","2012-07-18","0.00",,"62","67","58"
"UKM00003772","HEATHROW, UK","2012-07-19","0.06",,"62","69","56"
"UKM00003772","HEATHROW, UK","2012-07-20","0.01",,"60","66","54"
"UKM00003772","HEATHROW, UK","2012-07-21","0.08",,"61","69","53"
"UKM00003772","HEATHROW, UK","2012-07-22","0.00",,"64","74",
"UKM00003772","HEATHROW, UK","2012-07-23","0.00",,"69","81","55"
"UKM00003772","HEATHROW, UK","2012-07-24","0.00",,"72",,"58"
"UKM00003772","HEATHROW, UK","2012-07-25","0.00",,"74","86","62"
"UKM00003772","HEATHROW, UK","2012-07-26","0.00",,"71","81",
"UKM00003772","HEATHROW, UK","2012-07-27","0.00",,"68","77",
"UKM00003772","HEATHROW, UK","2012-07-28","0.00",,"63","71",
"UKM00003772","HEATHROW, UK","2012-07-29","0.00",,"58","66","52"
"UKM00003772","HEATHROW, UK","2012-07-30","0.06",,"60","69","50"
"UKM00003772","HEATHROW, UK","2012-07-31","0.00",,"61","69","51"
"UKM00003772","HEATHROW, UK","2012-08-01","0.02",,"64","74","55"
"UKM00003772","HEATHROW, UK","2012-08-02","0.02",,"65","73","59"
"UKM00003772","HEATHROW, UK","2012-08-03","0.00",,"63","73",
"UKM00003772","HEATHROW, UK","2012-08-04","0.09",,"63","70",
"UKM00003772","HEATHROW, UK","2012-08-05","0.06",,"61","71",
"UKM00003772","HEATHROW, UK","2012-08-06","0.06",,"63","72","58"
"UKM00003772","HEATHROW, UK","2012-08-07","0.09",,"60","69","52"
"UKM00003772","HEATHROW, UK","2012-08-08","0.00",,"67","75","58"
"UKM00003772","HEATHROW, UK","2012-08-09","0.01",,"69","79",
"UKM00003772","HEATHROW, UK","2012-08-10","0.00",,"69",,"59"
"UKM00003772","HEATHROW, UK","2012-08-11","0.00",,"66","75","58"
"UKM00003772","HEATHROW, UK","2012-08-12","0.00",,"68","80","60"
"UKM00003772","HEATHROW, UK","2012-08-13","0.00",,"65","75","58"
"UKM00003772","HEATHROW, UK","2012-08-14","0.11",,"69","77",
"UKM00003772","HEATHROW, UK","2012-08-15","0.00",,"67","73",
"UKM00003772","HEATHROW, UK","2012-08-16","0.03",,"66","73","61"
"UKM00003772","HEATHROW, UK","2012-08-17","0.00",,"72","83","64"
"UKM00003772","HEATHROW, UK","2012-08-18","0.00",,"76","87","65"
"UKM00003772","HEATHROW, UK","2012-08-19","0.00",,"75","87",
"UKM00003772","HEATHROW, UK","2012-08-20","0.00",,"69","78","62"
"UKM00003772","HEATHROW, UK","2012-08-21","0.00",,"65","72",
"UKM00003772","HEATHROW, UK","2012-08-22","0.01",,"63","74","55"
"UKM00003772","HEATHROW, UK","2012-08-23","0.00",,"63","72","55"
"UKM00003772","HEATHROW, UK","2012-08-24","0.00",,"62","69","57"
"UKM00003772","HEATHROW, UK","2012-08-25","0.50",,"63","72",
"UKM00003772","HEATHROW, UK","2012-08-26","0.16",,"62","71",
"UKM00003772","HEATHROW, UK","2012-08-27","0.00",,"63","73",
"UKM00003772","HEATHROW, UK","2012-08-28","0.08",,"65","76","57"
"UKM00003772","HEATHROW, UK","2012-08-29","0.00",,"59","70",
"UKM00003772","HEATHROW, UK","2012-08-30","0.15",,"58",,
"UKM00003772","HEATHROW, UK","2012-08-31","0.00",,"56","66","43"
"UKM00003772","HEATHROW, UK","2012-09-01","0.00",,"62","73",
"UKM00003772","HEATHROW, UK","2012-09-02","0.00",,"60",,
"UKM00003772","HEATHROW, UK","2012-09-03","0.00",,"67",,"58"
"UKM00003772","HEATHROW, UK","2012-09-04","0.00",,"66","77","57"
"UKM00003772","HEATHROW, UK","2012-09-05","0.00",,"61",,
"UKM00003772","HEATHROW, UK","2012-09-06","0.00",,"60",,
"UKM00003772","HEATHROW, UK","2012-09-07","0.00",,"65","80","51"
"UKM00003772","HEATHROW, UK","2012-09-08","0.00",,"65","81","49"
"UKM00003772","HEATHROW, UK","2012-09-09","0.00",,"65","83",
"UKM00003772","HEATHROW, UK","2012-09-10","0.00",,"65","71",
"UKM00003772","HEATHROW, UK","2012-09-11","0.00",,"60","66",
"UKM00003772","HEATHROW, UK","2012-09-12","0.00",,"55","66","45"
"UKM00003772","HEATHROW, UK","2012-09-13","0.08",,"56","67","44"
"UKM00003772","HEATHROW, UK","2012-09-14","0.00",,"62",,
"UKM00003772","HEATHROW, UK","2012-09-15","0.00",,"60","73","47"
"UKM00003772","HEATHROW, UK","2012-09-16","0.00",,"60",,
"UKM00003772","HEATHROW, UK","2012-09-17","0.00",,"60","67",
"UKM00003772","HEATHROW, UK","2012-09-18","0.00",,"57","65",
"UKM00003772","HEATHROW, UK","2012-09-19","0.00",,"53","64","43"
"UKM00003772","HEATHROW, UK","2012-09-20","0.00",,"56",,"48"
"UKM00003772","HEATHROW, UK","2012-09-21","0.00",,"55",,
"UKM00003772","HEATHROW, UK","2012-09-22","0.03",,"52","62",
"UKM00003772","HEATHROW, UK","2012-09-23","0.00",,"51","54",
"UKM00003772","HEATHROW, UK","2012-09-24","0.86",,"55","61",
"UKM00003772","HEATHROW, UK","2012-09-25","0.31",,"54","63","49"
"UKM00003772","HEATHROW, UK","2012-09-26","0.02",,"54","61","49"
"UKM00003772","HEATHROW, UK","2012-09-27","0.11",,"56","63",
"UKM00003772","HEATHROW, UK","2012-09-28","0.03",,"54","65",
